(0.8550625896223634, 0.7943143529845612, 0.6777832769227009)
(0.03939662886953876, 0.3199158811508732, 0.9448597251345979)
(0.2932391239077964, 0.005285658847327679, 0.411767567315245)
(0.41856080045724964, 0.8053207175845762, 0.6740340970310814)
(0.6358527060519399, 0.17611056298899785, 0.45604486303564795)
(0.1264129681638233, 0.6249368722907976, 0.5886583661278291)
(0.9229452254151196, 0.8680763395049899, 0.165315958324049)
(0.19230666462446644, 0.375260235434152, 0.7730325279428272)
(0.02326531593666903, 0.6662203014305351, 0.6004736062982179)
(0.7890579496546427, 0.7455777953022823, 0.8026692121826821)
(0.6102092383678991, 0.7599272787322396, 0.8366673262048074)
(0.9282282385421311, 0.9653879800024432, 0.3047920505864842)
(0.001448537627393831, 0.22197581755852913, 0.6918182366464564)
(0.7671146709529881, 0.20332822959686847, 0.37751999284160254)
(0.6137971464877049, 0.6935818267633963, 0.09562561990862806)
(0.754612645706897, 0.25857274174278855, 0.05055258671861196)
(0.3565475719688286, 0.4726295527950968, 0.961186973016506)
(0.31520967551487333, 0.1880229992052198, 0.3024626325116858)
(0.5223146506663704, 0.7579132040115003, 0.8840967233698555)
(0.8726772027059301, 0.9405821186721207, 0.4883975773656175)
(0.14689367834040445, 0.5405920248622837, 0.8719621792177379)
(0.4528430365507353, 0.7067274522503261, 0.955357400791169)
(0.220235509765916, 0.9789383172428807, 0.8346278805989528)
(0.6283854131461984, 0.280429477830653, 0.7736254907703859)
(0.23186286543210632, 0.7999429000415477, 0.07202773866403456)
(0.7485342480787345, 0.8297741861239472, 0.009384837170415161)
(0.5371232277834148, 0.7291644592062723, 0.863373021699553)
(0.2845782635887053, 0.10738380353403987, 0.49060862075431577)
(0.4073824487252413, 0.6671934627957627, 0.45410311309088225)
(0.546603922920983, 0.9654014375092205, 0.34796513221368175)
(0.7151397237924207, 0.4308165853378535, 0.8364883184730869)
(0.964943198244882, 0.6044768057734073, 0.9694467404450724)
(0.15719038364897442, 0.329442369798564, 0.8263703975348384)
(0.8523801825191009, 0.21018812827621447, 0.2477373833608344)
